ID,IDADE,SALARIO_ANUAL,SITUCAO_MORADIA,ANOS_EMPREGO,MOTIVO_EMPRESTIMO,RANKING_EMPRESTIMO,VALOR_SOLICITADO,TAXA_DE_JURO,RISCO_INADIMP,EMP_VS_RENDA,HISTORICO_INADIMP,ANOS_DE_CREDITO
jOuCFbzR-Wkk48ITzlEE4-W1X6i7wpM9pA-YS74,25,75000,Hipotecada,7,Pessoal,B,15000,9.99,0,0.2,N,2
joUDuxUB-FFZ1eR6SlMGt-FrDvU1R9HoJq-yuPB,31,24000,Alugada,2,Pessoal,C,4000,13.48,0,0.17,S,6
joZ5EIak-P6EeSCANiWkQ-gjrADnKKczhl-3Nv7,25,42900,Alugada,5,Educativo,A,12000,8.9,0,0.28,N,2
joZScEfq-YbSRYkqq8acr-koWAsePl8dJE-8bZS,23,47148,Hipotecada,3,Médico,A,25000,7.49,1,0.53,N,3
jp5DR2Id-2b4SFqogJp8F-ykNi17uZh38o-nNGm,31,30000,Alugada,5,Médico,B,1000,9.25,0,0.03,N,6
JP5nue2G-Xxu3juzwfTAz-ZX5Kn9ww1PQE-iT1p,25,59000,Hipotecada,7,Educativo,B,25000,10.62,0,0.42,N,3
Jp5QjP3K-Ec88ZrCK6hK9-1UPsdHtGCk4m-9bsw,28,42682,Alugada,1,Pessoal,A,8000,6.03,0,0.19,N,9
Jp5S5Skz-ZDOqRf8vdiak-9ggGm88sdge1-r45h,35,27204,Hipotecada,16,Pessoal,A,1800,7.74,0,0.07,N,7
jp8X1OBn-ZPR55ZAwoHJq-NoZQ0bzGJAB0-49vq,22,75000,Hipotecada,6,Educativo,A,10600,5.79,0,0.14,N,2
jPa6yQoj-yUJaDPvP0jt9-3g7YjYe0HaGb-gjjP,27,50400,Hipotecada,9,Educativo,A,5000,7.51,0,0.1,N,5
JPaRt3vv-XHZPdhcGnwP9-aR6YbhwdCnp0-EwQN,30,30000,Alugada,0,Empreendimento,D,7750,13.87,1,0.26,S,9
jPb27FWM-lFvr55dpW0pT-gEKuDUYBSN2U-7few,26,62100,Hipotecada,8,Pessoal,C,1600,12.61,0,0.03,N,4
JpbgoYth-2HlOGNCTFWho-pI06rKMoSj45-zQk3,23,42000,Alugada,7,Empreendimento,C,15000,13.49,1,0.36,N,3
JpDBhB6g-6amkJowvkqMH-UilX7YKmYR1O-nXb3,26,34000,Alugada,4,Pessoal,E,4200,16.82,1,0.12,S,3
JPe4dw7b-tQh7Cwzttecz-sftKh824I7wj-DKOm,23,120000,Hipotecada,7,Educativo,A,10000,7.51,0,0.08,N,3
JPE6SJcj-6zp9bUaSrTBa-M929g3fGQw3k-sqBx,27,33000,Alugada,4,Educativo,C,5000,14.22,0,0.15,S,10
jPECdz8n-RW59xj3gM8eU-oBimMTXf6Ii8-bPkJ,23,24000,Alugada,0,Educativo,B,2500,11.71,0,0.1,N,2
jpepknHb-65nWGZDX6pIe-9y2WUHXcKdnK-YbWT,29,120000,Própria,11,"Pagamento de débitos",D,5000,14.09,0,0.04,S,6
Jpev3oIM-4SpIU8yRCeCM-MgZqtqd50nW9-04Tz,25,21600,Alugada,0,Empreendimento,D,5000,17.58,1,0.23,S,3
JPFTGl7N-nggyWUgsoZCZ-QNerOLDcUWjO-A7QU,25,150000,Hipotecada,8,"Pagamento de débitos",C,5000,12.99,0,0.03,S,4
JPgmjLP3-t5wZ4C6Wex9Y-vztfBbxBbuvr-m8G2,23,29120,Própria,0,Educativo,A,6400,8.94,0,0.22,N,4
jPgz3zTK-9FjFb3You0Y4-y4goooR826W1-CPbO,27,45000,Alugada,4,Pessoal,B,6500,10.99,0,0.14,N,8
jplcEo7N-FAUiBYRPQ5Ur-vt8pI1i8QGvc-cpjF,22,50000,Alugada,2,Empreendimento,A,7000,7.66,0,0.14,N,3
JPluFp0h-wplmjKdTpOT9-J0ijba8gyobf-vf8N,25,116000,Alugada,5,"Pagamento de débitos",C,10000,14.26,0,0.09,S,4
jPNn3RNQ-gXM8fMmGmx5M-Cs7yZdu4kHUp-HhWL,31,29400,Alugada,2,Médico,D,10000,13.87,1,0.34,N,6
JPoycA5x-4pLJLNn91BOc-k4ihru3K38Rt-3dvX,26,71500,Hipotecada,10,"Melhora do lar",B,7500,10.99,0,0.1,N,3
jppCAPqc-84MqDPKYhmyH-s3M6SUM32IKI-Pw13,25,30720,Alugada,6,Médico,B,10000,10.37,1,0.33,N,3
JpqO7NKL-kG2l07pkowYa-3HGTJl4Hc6GF-TIqN,24,72000,Alugada,8,Pessoal,C,16000,13.06,0,0.22,S,2
jpQrKMs8-RQ6mChYFxNDj-dtNhUuP3ckch-m4vt,39,61250,Hipotecada,0,Pessoal,A,5200,8.49,0,0.08,N,17
JPt3p9Pk-8bmoN1FzuqOx-ONmQSr7NSu1E-TQjt,32,84000,Alugada,7,"Pagamento de débitos",B,15000,10.99,0,0.18,N,7
JPuHshMH-GPYkTlshryxp-i5NDLza2472j-eGf9,23,30000,Alugada,8,Educativo,A,10625,6.92,1,0.35,N,4
jpvT8Q9A-xHPoH6HN00u5-U9jeS5bxh0AQ-QJNS,23,36000,Alugada,0,Educativo,A,8000,7.51,0,0.22,N,2
jPzti7kD-p5Y9SLPtSXpi-e8kwvUbsnsJ5-c6x1,29,53004,Hipotecada,2,"Melhora do lar",A,15000,9.63,0,0.28,N,10
jq0Zlwm8-4nxlzRuED3UD-QQcA6YSoOSa1-Efj8,29,52000,Hipotecada,12,Médico,A,5000,5.42,0,0.1,N,7
jQ3dTT5F-5unXYcr9iBLd-AJowa89GQtTP-lhaD,23,83000,Alugada,7,Educativo,B,25300,10.99,1,0.3,N,3
JQ45wkdj-1XBEWSs9umW7-glFngkZUOb7p-KkYc,30,108000,Alugada,1,Pessoal,D,8000,14.96,1,0.07,S,7
jq58vlTj-OTQGOtD2Si5C-3gY4uSteDwPF-SZed,31,89000,Hipotecada,15,Educativo,B,14000,10.65,0,0.16,N,10
JQ5Ak42k-FPCWfxslUJlm-nOgDkooL1Skg-Cgia,27,110000,Hipotecada,3,Médico,A,4800,7.74,0,0.04,N,7
jQadlMh8-9gtlMHz0pf9K-oZxWKg8Haao9-8l0J,21,37947,Alugada,5,Pessoal,A,14000,7.9,1,0.37,N,2
JQCx8Hri-OJASuldIvgDI-yh4lpzHSxfzc-wZ51,22,50000,Alugada,4,Educativo,A,9350,7.49,0,0.19,N,3
jqD8j0WF-ziZBiA9ZAr0l-cD5ttSKJQKmv-hacH,30,66000,Hipotecada,0,"Pagamento de débitos",A,11200,9.32,0,0.17,N,9
jQdQWzjj-gbwdfRduJCI9-HY6CPCYRzGC7-uPxs,22,73700,Alugada,3,Educativo,F,8800,18.21,0,0.12,S,3
Jqfg2syZ-wjtyLipdJcQg-SQi30QC0Pwnf-QGeK,25,60000,Hipotecada,6,Médico,C,13000,14.17,0,0.22,S,3
JQfZEU0p-QRsq92GmBJGn-Q7Gyin1qhCli-fKoi,24,67000,Hipotecada,2,"Melhora do lar",B,12150,10.37,0,0.18,N,3
jQgWxdYF-d87ljvFljqzD-dvXzO39Y6D6g-b8q8,23,36996,Própria,4,Médico,A,10000,7.51,0,0.27,N,3
jqGYdbIU-8xiPIvBqrHan-uFw7FPTi0peH-udmc,25,45000,Alugada,0,Pessoal,C,14500,13.16,1,0.32,N,2
JQGYlWgg-917wwKTDxq2r-pXwXheIoOwzE-QpL6,21,53000,Própria,5,Pessoal,B,14400,11.36,0,0.27,N,3
JQhri5c2-n2hfoHoI4hgT-QU1O2gRMekmS-6CBj,24,40040,Alugada,0,Médico,C,7000,13.23,0,0.17,S,3
JqjMS0hr-Id0bUJbmwMls-ya0G7snwbCA1-lOsP,23,66000,Hipotecada,7,Pessoal,B,10000,9.63,0,0.15,N,4
jqkNbbXL-Zfu2tlNkoM0X-fkakmkpSXwR5-t3Ow,24,36000,Hipotecada,4,Empreendimento,D,2000,14.96,0,0.06,N,2
jQMLXWzp-vdPRS20svnnp-eWXPpaNENOWP-3DsJ,25,87000,Hipotecada,4,Médico,B,13000,11.26,0,0.15,N,3
JQMmpCCN-zhUgIc8aJSqj-eR0R5DHR5rXJ-6TZ6,26,95000,Hipotecada,1,Empreendimento,B,15000,10.37,0,0.16,N,4
JQMP7exg-J6QOQANjz53e-E7YObrQcHbRf-d3ZZ,23,37500,Alugada,0,"Pagamento de débitos",A,1800,8.94,0,0.05,N,4
JqNAJ85i-r1XaBwJebdCZ-J1lgYivwOw3X-ri3J,29,265000,Hipotecada,2,Pessoal,B,25000,11.26,0,0.09,N,10
jQNL6dLP-494U5Eyrg7RE-JrCIAl1sqx2R-cB6w,33,74400,Alugada,15,"Pagamento de débitos",C,3600,15.27,0,0.05,N,9
JQojSx7A-4a4knCz7bxhP-wXpZ6ncHYQ6w-T0cr,30,44500,Alugada,2,Médico,E,13000,16.32,1,0.29,N,6
jqOLtuOq-hZTmt3Qu8UIk-oY6oJQcG0UbB-cSJk,22,49000,Hipotecada,6,Empreendimento,A,4000,8.94,0,0.08,N,2
jQp9nuiS-u10wZaYh1M3k-wRD1O0KNgDY9-mUwf,22,50000,Hipotecada,4,"Pagamento de débitos",B,5150,8.88,0,0.1,N,2
jqpD92Bs-9QqBuK9QJNCl-cgONWXLTyHim-OC1Q,33,58000,Alugada,0,Empreendimento,B,14400,9.91,0,0.25,N,5
JqPqQmnG-qsYpDNIDHkm2-mwOcjhJG6MNa-DPd6,34,25480,Alugada,6,Médico,D,5000,12.8,1,0.2,N,5
JQr4kgqk-UangUNWWjuyW-3TSZispBMpfJ-CC89,24,77000,Alugada,2,"Pagamento de débitos",A,8000,7.51,0,0.1,N,3
jQrulc5W-0oLIdypuH8Jx-pGlQOs4PardU-X78w,29,44004,Alugada,7,Pessoal,D,10000,15.33,1,0.23,S,8
JqrvMKMd-A3JZK1r35ylF-m8KynMGnTdFI-0OtC,34,54600,Alugada,2,Médico,A,2500,7.88,0,0.05,N,8
jQs3vzBD-NesrYLw14TtI-iholMEmF7sjf-LkOl,29,60000,Hipotecada,13,Médico,A,8000,5.99,0,0.13,N,9
jQt6casO-Q3OMaNaLya1O-GZ51FPNLSv5Y-Gnnj,37,69996,Alugada,5,Médico,C,20400,13.06,0,0.29,S,11
jQU42Nxc-jDltBFqhf6cD-vJeqbRYjKIGo-eZdi,23,113000,Hipotecada,4,Educativo,A,12000,7.66,0,0.11,N,3
JquBjFxN-zMJWAAujMxP6-TRqd3uQACSyn-BW5r,23,38500,Alugada,1,Educativo,B,8450,10.62,0,0.22,N,4
jqUGPud0-OzEttrlDrhja-JX7Nq9x8oSxF-gC6K,29,165000,Alugada,2,Educativo,B,7500,10.62,0,0.05,N,7
JQWDNrWl-0MRquy384hb3-scP8vite2tsz-wbnS,24,33000,Hipotecada,8,"Melhora do lar",C,2050,13.49,1,0.06,N,2
jqwF3M1Y-q6gw93AyfBed-6QX90Im73E2g-cFIY,25,40000,Alugada,3,Médico,B,2500,9.99,0,0.06,N,3
jQWj6ROZ-nzyRm19Ma3Xu-ziDroS5PB3wf-P7br,27,104000,Alugada,8,"Melhora do lar",A,12800,7.29,0,0.12,N,5
JQXW4r7I-L7FpRFCt51qG-yxryW7QiCFKd-SYyT,60,150000,Hipotecada,1,Pessoal,A,10000,5.79,0,0.07,N,18
jr0HSTmD-nSrrYDuSds6T-P1phefNuf3lw-CyFb,23,75000,Hipotecada,5,Pessoal,B,5000,11.12,0,0.07,N,2
jR2D6gBQ-brpCljy90YEK-MBxhBUziuPHa-wB0P,22,75000,Hipotecada,6,Empreendimento,D,25000,14.96,0,0.33,S,3
jr3OTh7q-n0NseEss4LKA-plhk8WP9q5cJ-XNti,29,26400,Alugada,5,Médico,C,7750,14.27,1,0.29,N,7
jR3suGzE-7z4x3E3C6rvq-gsotrw94Y0dQ-dB6r,43,142500,Hipotecada,7,Médico,B,20000,11.49,0,0.14,N,15
jR4Ehwae-2REsWg2zHuvY-QK3mAYuRyaPm-APKg,27,129996,Hipotecada,2,Empreendimento,D,12800,14.84,1,0.1,S,7
jR5L3eGG-ZJ3nUz2BMdho-71DddCHmuz9E-kkn1,22,30000,Alugada,0,"Melhora do lar",D,12250,13.67,1,0.41,S,4
jR85d3ex-E89z6pwf9rw3-ORJaWo0dgUwP-hMdX,22,58000,Outros,3,"Pagamento de débitos",C,15000,13.79,0,0.26,S,4
JR9aPn6j-2pHozvONK2M7-eiG7QBTyOcuh-WJPC,34,51312,Alugada,0,"Melhora do lar",C,18000,13.85,1,0.35,N,10
JRbdqyT9-WNGmysnOWnaE-YvtqS1hHlKjK-n310,27,34800,Alugada,2,Empreendimento,D,4000,14.54,1,0.11,S,7
JrbWxC0H-CFXQGYUG4K8U-PSJ992vLiwwP-YCjy,32,80000,Alugada,6,"Melhora do lar",B,1500,10.74,0,0.02,N,10
JrCndKtM-RSDu87swlsPD-fK3d1JfwGXyI-amt3,32,12000,Alugada,1,Médico,A,9325,8.38,1,0.78,N,6
JrCW9UZw-SbFGq5Sur2zd-aMM1rqaNaOKG-2xPW,37,84000,Hipotecada,11,"Melhora do lar",C,8225,12.99,0,0.1,S,11
jRewdZfA-DzjRxZXgQpnq-D9trGmGqgRDX-MYEE,22,94692,Hipotecada,5,Educativo,B,20000,11.49,0,0.21,N,4
Jrh1sStJ-NhRzAOtf7xgj-Ya744kkUa33y-QnYS,40,54000,Alugada,7,Pessoal,B,12000,10.62,0,0.22,N,14
JRiicwqJ-F0Pqeio9OIyy-7uLuZX2WIa53-wIuH,31,70000,Hipotecada,2,Médico,B,4625,10.62,0,0.07,N,6
jRIKWFhL-8Xme2UO2SzLt-vPPelcdTZDA7-l8jh,24,55000,Alugada,2,"Melhora do lar",C,9000,14.72,0,0.16,S,2
JriyOAjg-GyYEthZsQ0ZE-DiMlsYIJaOer-9DI4,29,47800,Alugada,4,"Pagamento de débitos",A,10000,7.49,0,0.21,N,5
JrJXkHrj-Mv1M8UvKXNe0-aBAzKzi4jD2m-BIvH,25,58000,Hipotecada,5,"Melhora do lar",D,10000,13.24,0,0.17,N,4
jRLazGbx-bzl0HRWhuwH6-qDgh00gY4wj6-PyJ0,37,62400,Hipotecada,5,Empreendimento,D,10000,14.61,0,0.16,S,17
Jrlqwdv6-ilpg7QdwnKpX-mDqK5b0o7DCT-95iW,37,80004,Alugada,7,Médico,B,14500,11.26,0,0.18,N,14
jrMv39b7-UxF4Rv9bO3qw-DyRE4ZsDcW1K-seqO,27,33500,Alugada,0,Médico,B,2100,12.21,0,0.06,N,9
JrnXTGoF-2Dfus8Id9YXB-7RhynCsEXaUz-3zhU,28,59600,Alugada,2,"Pagamento de débitos",A,5000,5.79,0,0.08,N,10
jrPd6s7a-6WY1XQuatwJD-xBgZyix9lWxS-cBGa,25,81600,Alugada,2,Educativo,A,5600,5.99,0,0.07,N,4
jRQ79GNW-UTQrc9Td9lI3-pkp487nNrem5-CFFo,23,75000,Hipotecada,7,Médico,B,6000,10.99,0,0.08,N,3
jRQaoAb6-cBIathUPnQZz-92jGqY9EkaW4-kwy9,23,45000,Alugada,2,Empreendimento,B,6000,11.86,0,0.13,N,3
JRqBEmxE-b3x3tLxa6f7M-EAL6CjJvcdru-FcIa,23,95000,Hipotecada,8,Médico,C,7200,14.79,0,0.08,S,4
JRrbEM0H-fQ3zP6qmGq7a-drhcn65zsCe4-mZNw,25,34000,Alugada,0,Empreendimento,A,6650,8.9,0,0.2,N,3
jrrRFfyf-Ry4C2SHc2esb-K6JQhohwMy9z-1LM6,37,78000,Hipotecada,5,"Pagamento de débitos",B,12000,9.83,0,0.15,N,11
jrswwr2d-ecJPm2jpwJYM-QLtSsofL8dbc-Gelx,27,60000,Alugada,1,Educativo,B,20000,10.99,1,0.33,N,6
jrsZjtSt-ZtpllJtzlWsI-fOSoHOvYxamx-7ROD,22,150000,Hipotecada,6,Médico,C,9500,12.87,0,0.06,S,4
jrTsutUA-zXbbrPBHvCTX-eBqjwD16HCB4-TtXn,27,60000,Hipotecada,0,Pessoal,A,10000,8.63,0,0.17,N,5
jRvu05K9-hRnAyI8ot7L9-HKD2DNGOqEcr-SJDl,23,80000,Hipotecada,8,Educativo,D,8000,15.58,0,0.1,N,4
JrWn3ndp-JKefjXKYgQDb-L6D9QYUbw9g9-qIMn,23,56996,Própria,2,Empreendimento,A,9575,9.63,0,0.17,N,4
JRxLSqjl-I3a3TCMN9O1y-jcrfD4lzXmNQ-XUQT,29,33000,Hipotecada,5,Empreendimento,B,4200,11.36,0,0.13,N,6
jRYsQO2S-Fwn5F1oENy0B-T04vXoTx6mRo-dx7g,35,71004,Alugada,0,Empreendimento,B,2375,9.25,0,0.03,N,9
JRyUm3yh-CYLvTLaX2fj6-Zum2pasXLlb8-A0WR,35,39996,Hipotecada,0,Médico,D,15000,14.42,1,0.38,N,6
jRZclPhI-neaJELiw9Avn-un7NfKPorU1H-w9jE,22,55000,Alugada,7,Médico,B,3500,9.99,0,0.06,N,3
JS0aLjNh-lkPkT1wrBMN5-XPBhvh9TcDEZ-nS5C,34,300000,Hipotecada,18,"Pagamento de débitos",B,16000,10.74,0,0.05,N,9
jS0lzS0Q-0pOw3yEYujjQ-FyhWb5dFBr4s-BWXh,39,119000,Alugada,2,Educativo,A,10800,7.49,0,0.09,N,13
JS9Svy48-uxTKIYHAasP0-PrW85NJ4Sgfe-ywlq,39,90000,Hipotecada,0,Médico,B,18000,10.99,0,0.2,N,11
jSAQgoyn-39uLgMA2zCGq-XZmydKLg50vm-OpjW,29,54000,Alugada,0,Pessoal,D,10000,14.96,1,0.19,N,9
jsAqiPLL-869uPlKsot6M-hycRbSyceZuC-HrNk,30,50000,Hipotecada,11,"Pagamento de débitos",B,1400,10.36,0,0.03,N,8
jSbEqR7p-G3fl4zAc2laM-GLFQn9hgCz17-QGs0,36,82000,Alugada,12,"Melhora do lar",C,18000,13.22,0,0.22,N,17
jsBWglld-KwlXR6XPv4t6-kEtJLX6BAtUY-iBDT,22,22500,Alugada,2,"Pagamento de débitos",B,7000,10.38,1,0.31,N,3
JScuTqOL-IgZFnPLWKexG-5o85v5C3TyrW-PjeT,30,75000,Alugada,7,Médico,B,20000,12.18,0,0.27,N,7
JSd1H99z-0MOUYBn915iU-yB1zYvLSkEwo-ovRs,21,75000,Hipotecada,5,Empreendimento,B,14125,10.99,0,0.19,N,2
JSdbF7Ik-fg0ghOTqX5ST-a98xf2rS38xc-lh0S,22,65000,Alugada,3,Educativo,A,5300,6.62,0,0.08,N,3
Jsf7ttfq-cOOzOXr1D774-YrM6v0Hv69wF-0cOF,32,54000,Hipotecada,2,"Melhora do lar",B,7125,9.99,1,0.13,N,6
JsFsXC9K-Syqqh3Ab4sG9-kvzC0gzsRgXb-fu7B,31,50000,Alugada,5,"Melhora do lar",E,2500,17.04,0,0.05,S,10
Jsi2PUA2-TM2h4qPa8wlZ-MsSk2rhC4pZ3-9tng,40,550000,Hipotecada,5,Médico,B,8000,10.75,0,0.01,N,14
JsJ1Gkto-cBI6OkLNxO1v-EHQXv3k2g7S3-wZIc,27,49800,Alugada,3,Pessoal,B,10000,10.74,0,0.2,N,7
jskgq3DO-6n6ZExhaPCfX-7A2TMpohdM2o-ymKR,27,60000,Hipotecada,3,Pessoal,E,5000,16.45,0,0.08,N,6
jSKqb0zH-y2PG2bs9NbLr-njDi35E5jFrx-pbD2,33,100000,Hipotecada,1,"Melhora do lar",B,25000,10.39,0,0.25,N,8
JSMscIlT-A1LtwI6mc8aM-eqK7C2LPYtPo-oxhx,32,75000,Hipotecada,5,Pessoal,C,15000,13.57,0,0.2,N,6
jSnsbjzY-l1OBYsXDW5Wv-m5FcB5uHpCyA-uT2L,22,49000,Alugada,6,Pessoal,E,10000,16.45,1,0.2,N,2
jsntpKvR-ydLTcPcLGxNM-TwwFhnlMlHa9-0J6r,22,40000,Alugada,4,"Pagamento de débitos",B,14125,11.49,1,0.35,N,3
JsNuQuLE-y5OW7zwXuyRP-2ztpWn6urulO-6oZC,33,94896,Hipotecada,2,"Melhora do lar",B,3500,11.89,0,0.04,N,7
JsqeFGZJ-EgeWzjqynsdw-fzgeMvKKlY84-NjeD,24,33000,Alugada,2,"Melhora do lar",E,6900,17.56,1,0.21,S,3
JsqHQ7uB-v9ufsYZnYA5K-jj6RxsgDKucW-H4K3,35,22608,Alugada,1,Educativo,C,3500,14.22,0,0.15,N,9
jSQTGJXr-WzTn82ISfsQ3-5b2iCaWYOIef-OBqC,48,41500,Alugada,3,Médico,A,5000,7.29,0,0.12,N,14
JSr4kSUw-qmssIYfpJ1Jv-YqwneBJBgfXX-U8GD,23,38000,Alugada,5,Pessoal,B,8000,10.65,0,0.21,N,3
jSrqYrdk-Ej3eHptLtbcF-kaejrUn5HvZd-OXI4,25,48226,Alugada,9,Médico,A,7000,7.9,0,0.15,N,3
jSrwqsGS-Dp2fG83QR92e-SdnbDPpzQbkZ-EZc5,29,40000,Alugada,0,"Pagamento de débitos",C,3600,12.23,0,0.09,S,7
JsSE38Xg-30f0BxGJdQGW-YB2826Sxwsyh-oFnw,30,142000,Hipotecada,5,Empreendimento,B,10000,11.12,0,0.07,N,8
JSSfkJBo-tn1TYyG4sQA6-ZNhE6fdd4AX1-XtRX,23,16800,Alugada,7,Educativo,A,6625,6.03,1,0.39,N,3
JSslhgbs-evZMQvnLXMlp-d38AcoOllmLP-kPT7,41,88000,Hipotecada,5,"Melhora do lar",A,4000,7.14,0,0.05,N,17
jsSXX1QE-yK32A17m9azz-FmxCmM9oy7aX-Yfw4,32,34000,Hipotecada,5,"Pagamento de débitos",A,2800,9.32,0,0.08,N,7
JsvOzlwA-4kNpkjvUX1BG-KrlFf5rdJg5i-ympk,28,60000,Hipotecada,12,"Melhora do lar",A,20000,7.9,0,0.33,N,7
jsw0a7o2-5CjxAZiRFF3d-GkUGPS5nd1wz-wig0,26,31200,Alugada,1,Empreendimento,A,6400,7.51,0,0.21,N,3
jsZ0g9bj-wrukOZecQ7eK-bitm3RMM16f6-7Arv,31,238000,Hipotecada,14,"Pagamento de débitos",D,12000,14.09,1,0.05,S,10
jSZ4kwJK-SCFvICiBNbNT-CCCGUTDKMS5i-xrL9,22,33000,Alugada,1,Educativo,B,5000,10.25,0,0.15,N,2
Jszz4n7h-AUBCFfmyWbmF-GzalW4h8jYHc-H9Br,22,82000,Hipotecada,6,Educativo,B,10750,9.25,0,0.13,N,3
jt0m3lyc-gUZXuTP9r3IA-bPfMusTGwgA2-68sD,27,62000,Alugada,9,Educativo,C,10400,13.49,0,0.17,S,10
JT0WGMYw-OYNlBLoLQDNH-9qUlBmemtB61-u5hU,39,64000,Alugada,9,"Pagamento de débitos",C,4800,12.73,0,0.07,N,16
JT9cpZUw-NGRDjlAHuqZU-QnnGU7MJP4td-omeo,35,70000,Alugada,5,"Melhora do lar",A,9600,5.42,0,0.14,N,9
JTA5PCRk-l06nH3gNkUYP-Q6Hzc5QOtXNo-bw6g,25,20000,Alugada,0,Médico,B,3100,11.71,0,0.15,N,4
JTAJNTQk-SnGXMiIKGYQI-tG5dmnDDWytz-foMS,22,37000,Alugada,0,Educativo,A,8000,8.94,0,0.22,N,2
JtAKOxHW-rf4HKHhibig1-OkoFy6jdnTFc-6ZEB,22,29000,Alugada,6,"Melhora do lar",A,4200,6.62,1,0.14,N,2
Jtb6WppN-gMNC9X9X7JxL-LWMBP1qxKdxe-pdlz,27,66000,Alugada,2,Educativo,C,8000,14.79,0,0.12,S,7
jtbP7adt-HfZ860KYYtwI-oOzwLSKvq8xd-ylzY,29,72500,Hipotecada,2,Médico,C,7000,13.79,0,0.1,S,8
jTBUztFh-sSKnavOazC21-YGLGzggvyTzl-AqPG,34,62100,Alugada,1,Educativo,B,10500,11.26,0,0.17,N,5
jtcaYitR-xqFGFIRPMx3P-bGATdS6biv64-9jeL,37,27036,Alugada,2,Empreendimento,B,5000,11.49,0,0.18,N,11
jtcd9u0k-qw7nxT588QCP-jknwGR0xW9ND-Bh7y,31,50000,Alugada,0,Empreendimento,A,4000,6.62,0,0.08,N,8
jTCJNgca-LybvB7RYfZsk-QPCeBFGgRM9G-Xwax,39,57000,Hipotecada,16,Educativo,B,6300,10.99,0,0.11,N,17
JTDL4rdY-ZX45pw1D8xS2-dvfHdctkd8zk-uYR6,28,30000,Alugada,0,Pessoal,B,8400,11.89,0,0.28,N,10
jtErxuwk-BXE2Onap9tOx-irYg9DyDrvkw-PxUJ,34,29000,Alugada,0,"Melhora do lar",A,10800,9.63,1,0.37,N,10
JtgE7IvA-HJEQ3tCloGnp-miHltgnNC1Yv-JOPh,25,86000,Hipotecada,10,Empreendimento,A,13000,8.49,0,0.15,N,4
JThFe0Zv-seH3ZK0wZMYY-51I3r66Q7y8w-mlDH,22,165500,Hipotecada,6,Educativo,C,12000,12.99,0,0.07,S,3
jTlZsQSW-ojruEMzUeDIx-RgH05Cuh2gIy-dTvW,26,65004,Alugada,3,Empreendimento,A,8400,7.51,0,0.13,N,3
Jtm12mFn-sFeh4HWiQjNE-ZmXH4WT5do08-mhsI,23,120000,Alugada,4,Educativo,D,8000,14.61,0,0.07,S,4
JtM6twGq-PygI0BnnMGMQ-jLq8CkljybS6-WAvm,28,11029,Hipotecada,12,"Pagamento de débitos",C,2150,10.78,1,0.19,S,6
JTNMdd73-tet1nzKjq1L1-QSL8GsI7mKHx-78be,37,85000,Alugada,21,Empreendimento,A,1200,8.9,0,0.01,N,13
jTnNAMqh-zbG7066vHX4F-wu3y5GMTY2Ir-MNC0,33,35000,Alugada,0,Médico,A,4000,7.88,0,0.11,N,5
jtOHO2PF-W9qnMXDQK75W-4JeRKRrzvxZk-elhI,21,45000,Alugada,5,Empreendimento,C,4000,12.87,0,0.09,S,2
jtoREAMl-IUPdnN6Pqd2M-G4hTWXBCO80P-3e9R,22,21000,Alugada,1,Pessoal,A,8500,7.51,1,0.4,N,4
JTPIlaO1-BGox654Rg8HS-icBy74gfKrGC-IlsA,22,19200,Hipotecada,6,Pessoal,B,4950,11.71,1,0.26,N,2
jTPUzLJX-cJ9ncKiBpFnm-wxcLfM1Q7GiA-Q2kE,25,39000,Hipotecada,9,"Pagamento de débitos",C,3000,13.99,0,0.08,N,2
jTpv1Nse-UKX2jQBZQ4Nn-dBZYGUHH9T0i-gcdd,31,30000,Alugada,2,Pessoal,D,4800,14.84,1,0.16,S,8
jts9iCBI-PyhZKjv34RbS-yIUc43nOcqBX-oZ12,27,58000,Alugada,2,Educativo,B,4000,9.67,0,0.07,N,9
jtTYU1Co-G8TOhTsr5RTr-EiN5Gklap06Z-imC4,32,78000,Hipotecada,5,"Pagamento de débitos",A,5400,7.88,0,0.07,N,6
JTvAdNpB-WKqgwT0lWJss-Dy3h8Bl0zIRH-ODtU,26,96000,Alugada,0,"Melhora do lar",B,1000,10.36,0,0.01,N,3
jtwD9UW1-okcPSBDnXzZD-Pr6ytPOHhMxG-yDAb,27,125000,Hipotecada,11,Pessoal,C,15975,12.72,0,0.13,S,8
jtxc7dFr-PBc42qJkCss3-8x4qqgTla9jt-yBoR,22,41000,Hipotecada,0,Empreendimento,B,6400,9.99,0,0.16,N,4
jtXgllf7-0J9lIjlOmj22-v4uZOmiv8vxY-BrSq,27,52000,Hipotecada,7,"Pagamento de débitos",A,5000,7.75,0,0.1,N,7
JTZgublu-37Fvq4b9qgL4-LtSMUbSBLxJk-sWmR,41,90000,Hipotecada,23,Empreendimento,A,13200,6.62,0,0.15,N,13
JU06cW9P-HNgqxDlOiYIo-oEJjCgO2Wda7-kpxe,30,75000,Hipotecada,0,"Melhora do lar",C,15000,12.98,0,0.2,N,8
Ju0wR1jS-0UFGZC31XHOq-ht1ebsSCtTQQ-UFUU,25,67000,Hipotecada,3,Pessoal,A,3000,7.9,0,0.04,N,3
